,Currency,time_period_start,price_open,price_high,price_low,price_close,volume_traded,trades_count
0,BTC,2015-01-01,322.31,335.84,310.971,316.71,12963.63510129,20985.0
1,BTC,2015-01-02,316.71,332.85,311.0,318.41,12568.15935029,20202.0
2,BTC,2015-01-03,318.41,323.88,276.11,282.0,90097.87793102,64187.0
3,BTC,2015-01-04,278.04,300.16,255.0,267.98,155505.19330483,91625.0
4,BTC,2015-01-05,267.88,305.09,252.31554,274.42,78860.75481812,52263.0
5,BTC,2015-01-06,271.862,296.9,260.00001,288.43,53510.45242616,41324.0
6,BTC,2015-01-07,288.36,303.83,269.00001,293.55,50215.15122763,39804.0
7,BTC,2015-01-08,293.524,298.58,282.01,285.64,45899.95630367,41510.0
8,BTC,2015-01-09,286.38,305.0,272.45,290.57,51793.39356677,46212.0
9,BTC,2015-01-10,285.983,304.31,267.301,277.43,65552.76090772,59540.0
10,BTC,2015-01-11,276.01,283.84,260.101,263.849,47569.85946486,52157.0
11,BTC,2015-01-12,262.954,292.0,257.2,267.42,48797.02350021,57436.0
12,BTC,2015-01-13,263.933,318.99,211.99,227.0,265419.0515981,172241.0
13,BTC,2015-01-14,220.682,263.36,110.2,171.41,465471.1288729,248090.0
14,BTC,2015-01-15,170.0,292.03,150.0,209.06,324129.07084662,200071.0
15,BTC,2015-01-16,209.05,249.0,189.0,208.5,143568.06496902,118948.0
16,BTC,2015-01-17,208.52,242.0,184.0,199.69,86597.85881662,73234.0
17,BTC,2015-01-18,201.08,234.8,192.0,211.03,106537.93222388,86227.0
18,BTC,2015-01-19,210.98,229.99,204.0,210.86,63557.72160022,69196.0
19,BTC,2015-01-20,215.17,229.9,201.98,208.528,84963.61658488,60678.0
20,BTC,2015-01-21,212.28,231.85,205.0,223.566,106911.59306315,66090.0
21,BTC,2015-01-22,229.82,257.73,216.59,234.7,108447.39082459,79632.0
22,BTC,2015-01-23,228.826,259.87,215.0,232.93,78202.70388234,58109.0
23,BTC,2015-01-24,233.37,259.67,215.0,244.524,75416.58618773,68630.0
24,BTC,2015-01-25,246.84,265.0,239.013,254.73,103318.93607108,78936.0
25,BTC,2015-01-26,253.29,343.0,240.62,276.01,324891.04104697,189075.0
26,BTC,2015-01-27,262.62,312.0,205.00002,265.09,130138.70910603,93440.0
27,BTC,2015-01-28,252.58,299.47,212.007,234.5,150668.11307602,98458.0
28,BTC,2015-01-29,234.49,268.56,213.014,233.76,118823.66909675,87669.0
29,BTC,2015-01-30,233.76,264.33,215.9,228.98,98341.87208489,68680.0
30,BTC,2015-01-31,226.45,387.7,212.699,220.68,91127.98485902,64786.0
31,BTC,2015-02-01,214.597,247.99,208.0,230.13,102467.53602681,88246.0
32,BTC,2015-02-02,230.16,261.25,218.013,233.341,95108.17764187,78775.0
33,BTC,2015-02-03,238.86,255.0,220.603,223.52,134039.14974761,99418.0
34,BTC,2015-02-04,228.77,244.99,217.802,227.0,88169.73804305,81171.0
35,BTC,2015-02-05,227.78,234.09,210.12,218.73,74920.61886781,63883.0
36,BTC,2015-02-06,218.6,245.0,210.59,222.65,70550.069169,68307.0
37,BTC,2015-02-07,223.2,243.87,217.703,228.8,64876.81264414,58522.0
38,BTC,2015-02-08,228.8,244.9,217.28,224.98,56860.21285637,54490.0
39,BTC,2015-02-09,223.92,248.83,212.666,220.48,92859.60518415,73961.0
40,BTC,2015-02-10,222.01,234.99,213.0,222.83,58653.23869683,57221.0
41,BTC,2015-02-11,222.83,227.94,205.0,219.55,53992.43308117,53749.0
42,BTC,2015-02-12,222.08,226.42,214.39,224.85,47079.96523408,47826.0
43,BTC,2015-02-13,222.39,244.8,207.0,239.37,136999.39026494,93413.0
44,BTC,2015-02-14,236.93,263.63,228.0,256.64,165675.73494477,99470.0
45,BTC,2015-02-15,256.64,271.46,220.0,235.54,234456.66036312,120839.0
46,BTC,2015-02-16,232.0,258.1,224.266,231.605,117582.75492116,82226.0
47,BTC,2015-02-17,234.21,265.63,229.865,239.986,116737.710237,83024.0
48,BTC,2015-02-18,245.97,249.49,228.01,236.27,106987.72806436,76236.0
49,BTC,2015-02-19,236.26,254.54,231.06,235.3,74166.56896363,61471.0
50,BTC,2015-02-20,240.2,252.32,231.12,244.75,93659.70164976,66831.0
51,BTC,2015-02-21,238.007,264.0,235.753,247.19,47909.21335804,46104.0
52,BTC,2015-02-22,244.54,260.0,224.721,236.5,79101.27557315,64230.0
53,BTC,2015-02-23,236.83,247.0,225.0,239.49,65998.80509497,67976.0
54,BTC,2015-02-24,239.63,244.99,227.776,232.1,53997.37601962,60637.0
55,BTC,2015-02-25,232.1,243.84,228.782,237.4,44267.64409352,50567.0
56,BTC,2015-02-26,241.63,249.7,228.0,236.8,45077.865393,49850.0
57,BTC,2015-02-27,237.21,265.22,230.54,246.303,172431.6822012,124055.0
58,BTC,2015-02-28,254.65,257.4,243.68,255.61,50415.57952258,59940.0
59,BTC,2015-03-01,256.04,266.91,238.0,253.389,93905.5461573,76756.0
60,BTC,2015-03-02,252.682,279.99798,247.0,277.41,146538.02793142,102388.0
61,BTC,2015-03-03,277.3,303.01,262.001,283.25,171247.21807993,117367.0
62,BTC,2015-03-04,283.8,290.99,261.0,268.651,141692.53612573,106755.0
63,BTC,2015-03-05,268.001,290.97,259.0,275.52,135773.76128983,88011.0
64,BTC,2015-03-06,271.48,280.0,260.00005,272.75,101190.5592593,72518.0
65,BTC,2015-03-07,273.03,283.49,267.021,276.17,62665.37660234,52231.0
66,BTC,2015-03-08,276.86,280.49,270.0,275.02,52100.75904179,51462.0
67,BTC,2015-03-09,275.47,300.0,267.69,291.0,159083.77747668,94094.0
68,BTC,2015-03-10,290.18,324.41,267.69,291.0,149924.51441597,101136.0
69,BTC,2015-03-11,292.64,312.11,285.013,296.54,77803.78524957,70348.0
70,BTC,2015-03-12,296.6,307.29,289.0,294.08,73490.69597129,63473.0
71,BTC,2015-03-13,295.87,304.49,272.0,282.678,95959.04282928,70123.0
72,BTC,2015-03-14,283.18,297.0,272.25,282.4,57098.83383132,62560.0
73,BTC,2015-03-15,282.91,300.07,274.15,285.19,39883.45587071,48707.0
74,BTC,2015-03-16,287.43,303.11,280.368,287.527,70999.08095287,64872.0
75,BTC,2015-03-17,291.24,298.97,279.774,285.78,69193.50221416,56414.0
76,BTC,2015-03-18,282.8,292.7,244.0,257.21,212406.13341179,119435.0
77,BTC,2015-03-19,255.65,280.86996,243.0,263.03,186753.18956684,104075.0
78,BTC,2015-03-20,256.4,272.69,233.79,262.02,55718.46279715,57356.0
79,BTC,2015-03-21,261.92,270.0,251.987,261.82,52308.91193186,53499.0
80,BTC,2015-03-22,260.14,277.42,257.433,269.44,59376.08569143,48094.0
81,BTC,2015-03-23,268.43,280.2,256.6,266.6,81687.93377494,76718.0
82,BTC,2015-03-24,263.339,275.53,240.02,245.16,159421.32190468,101005.0
83,BTC,2015-03-25,245.633,260.0,234.07,246.88,129488.9707924,82656.0
84,BTC,2015-03-26,247.06,268.99998,241.0,247.79,90333.31960874,62237.0
85,BTC,2015-03-27,249.21,257.99,242.65,247.94,62020.66166773,53222.0
86,BTC,2015-03-28,247.22,263.27,244.252,253.0,54291.58655535,47760.0
87,BTC,2015-03-29,253.0,259.99,236.0,242.63,80247.98610926,64621.0
88,BTC,2015-03-30,242.9,268.99959,234.083,245.067,85616.49468638,66101.0
89,BTC,2015-03-31,247.95,261.99,238.0,244.34,75360.60204181,58263.0
90,BTC,2015-04-01,243.32,261.98,236.914,246.69,69380.73119147,55930.0
91,BTC,2015-04-02,246.68,259.97,238.972,249.0,81125.68613947,56712.0
92,BTC,2015-04-03,253.33,263.99,248.0,254.19,70558.18808167,51197.0
93,BTC,2015-04-04,254.19,264.19,246.61,254.36,32959.75040844,35446.0
94,BTC,2015-04-05,250.126,266.73,247.0,261.18,59249.65067501,42704.0
95,BTC,2015-04-06,260.75,269.95,248.0,255.99,61558.77426938,44287.0
96,BTC,2015-04-07,250.0,261.4,243.5,253.79,51730.04540074,55283.0
97,BTC,2015-04-08,253.79,263.63,240.06,245.01,102432.10164531,68575.0
98,BTC,2015-04-09,244.58,279.7,235.616,243.81,69903.14476724,56348.0
99,BTC,2015-04-10,243.96,258.01,228.904,236.16,100430.91406848,69197.0
100,ETH,2016-03-09,10.297,11.197,10.097,11.197,41.169523,17.0
101,ETH,2016-03-10,11.072,11.85,11.072,11.75,1.03,5.0
102,ETH,2016-03-11,11.85,11.95,11.8,11.95,50.846991,12.0
103,ETH,2016-03-12,11.95,13.45,11.95,12.918,237.777041,101.0
104,ETH,2016-03-13,13.45,15.074,13.45,14.456,379.267469,105.0
105,ETH,2016-03-14,14.531,14.95,11.4,12.403,27906.0234602,2093.0
106,ETH,2016-03-15,12.42,13.421,11.98,13.1,12996.17932557,2239.0
107,ETH,2016-03-16,13.1,13.89,12.409,12.548,6127.95278401,1298.0
108,ETH,2016-03-17,12.548,12.62,10.436,11.06,26283.32875592,2081.0
109,ETH,2016-03-18,11.08,11.198,8.338,10.99,45397.82847261,3223.0
110,ETH,2016-03-19,10.99,11.17,9.776,10.573,20588.72235951,1330.0
111,ETH,2016-03-20,10.589,10.881,9.559,10.268,9578.3617029,866.0
112,ETH,2016-03-21,10.219,12.048,10.14,11.8,11712.71193211,948.0
113,ETH,2016-03-22,11.819,11.967,11.075,11.201,7852.67909554,805.0
114,ETH,2016-03-23,11.222,12.429,11.201,12.42,7704.35809232,889.0
115,ETH,2016-03-24,12.44,12.47,10.679,11.18,14850.03308014,1268.0
116,ETH,2016-03-25,11.231,11.353,10.52,10.661,12480.83224585,888.0
117,ETH,2016-03-26,10.661,11.2,10.58,11.012,4485.9518802,585.0
118,ETH,2016-03-27,10.981,10.981,10.172,10.407,15987.42073656,1358.0
119,ETH,2016-03-28,10.446,11.938,10.4,11.7,22206.94135461,1585.0
120,ETH,2016-03-29,11.777,11.883,11.365,11.658,13840.37317023,1065.0
121,ETH,2016-03-30,11.615,12.3,11.5,11.848,10370.32585488,685.0
122,ETH,2016-03-31,11.864,12.015,11.29,11.386,9481.14428797,791.0
123,ETH,2016-04-01,11.391,11.942,11.391,11.624,6350.58160783,564.0
124,ETH,2016-04-02,11.651,11.765,11.426,11.658,3477.60147772,462.0
125,ETH,2016-04-03,11.61,11.76,11.4,11.61,5388.04478383,651.0
126,ETH,2016-04-04,11.61,11.665,10.881,11.15,11117.23678044,873.0
127,ETH,2016-04-05,11.104,11.108,10.7,10.858,2626.3475501,349.0
128,ETH,2016-04-06,10.708,10.89,10.62,10.62,1868.011131,152.0
129,ETH,2016-04-07,10.692,10.847,9.405,10.137,14509.44804272,478.0
130,ETH,2016-04-08,10.06,10.34,9.6,9.71,7427.29123427,426.0
131,ETH,2016-04-09,9.72,10.197,9.0,9.137,18728.01794027,1050.0
132,ETH,2016-04-10,9.204,9.43,7.52,8.931,53033.26597244,2689.0
133,ETH,2016-04-11,8.9299,8.9329,8.01,8.699,17467.14943678,806.0
134,ETH,2016-04-12,8.65,8.65,7.211,7.52,19081.8021033,1117.0
135,ETH,2016-04-13,7.465,8.8,6.855,8.05,40694.69018074,2004.0
136,ETH,2016-04-14,8.053,8.86,8.0,8.47,10384.73049946,875.0
137,ETH,2016-04-15,8.45,8.69,8.1,8.3199,8740.38986439,1017.0
138,ETH,2016-04-16,8.296,8.68,8.1829,8.67,9202.43718581,568.0
139,ETH,2016-04-17,8.616,10.899,8.589,9.29,28086.27844329,2374.0
140,ETH,2016-04-18,9.29,9.55,8.908,9.03,1844.2846376,172.0
141,ETH,2016-04-19,9.053,9.379,8.6501,8.77,10791.83078348,853.0
142,ETH,2016-04-20,8.7401,9.047,8.3501,8.5054,48848.64435418,3231.0
143,ETH,2016-04-21,8.5,8.8,8.0,8.189,12852.96265137,810.0
144,ETH,2016-04-22,8.2247,8.409,7.73,7.91,28045.6965054,1770.0
145,ETH,2016-04-23,7.909,8.8,7.807,8.399,26012.32873108,1911.0
146,ETH,2016-04-24,8.3484,8.5,8.01,8.1919,14892.63073637,1120.0
147,ETH,2016-04-25,8.1735,8.1735,7.3218,7.56,59461.4270729,2171.0
148,ETH,2016-04-26,7.56,7.599,7.1205,7.42,36991.45265187,2056.0
149,ETH,2016-04-27,7.398,7.99,7.314,7.837,26507.98546458,1445.0
150,ETH,2016-04-28,7.75,7.87,7.15,7.164,21318.55339433,1194.0
151,ETH,2016-04-29,7.165,7.72,7.163,7.402,14690.33717072,1147.0
152,ETH,2016-04-30,7.4351,9.36,7.4351,8.7208,77451.84844566,4116.0
153,ETH,2016-05-01,8.727,8.998,8.3503,8.7911,21749.50612689,1650.0
154,ETH,2016-05-02,8.83,11.0,8.633,10.079,86011.75784283,4070.0
155,ETH,2016-05-03,10.079,10.079,7.15,9.371,39584.14535068,2045.0
156,ETH,2016-05-04,9.381,9.9991,9.253,9.361,21599.69965215,1166.0
157,ETH,2016-05-05,9.4,10.0,9.3,9.75,19098.15404309,1323.0
158,ETH,2016-05-06,9.779,9.9768,9.1202,9.4325,26734.75613335,1639.0
159,ETH,2016-05-07,9.45,9.644,9.2,9.408,9633.25179968,650.0
160,ETH,2016-05-08,9.408,9.64,9.0,9.51,23125.10488319,1484.0
161,ETH,2016-05-09,9.5,12.0,9.252,9.361,23928.93341228,1384.0
162,ETH,2016-05-10,9.36,11.0,9.28,9.4,5680.08647805,494.0
163,ETH,2016-05-11,9.3971,9.98,9.391,9.93,31482.9374067,1852.0
164,ETH,2016-05-12,9.93,10.472,9.79,10.07,41337.27258813,2833.0
165,ETH,2016-05-13,10.065,11.11,10.065,10.564,56862.22327222,2900.0
166,ETH,2016-05-14,10.564,10.675,9.71,10.25,34420.82496343,2434.0
167,ETH,2016-05-15,10.25,10.42,9.934,10.008,12209.32881552,1223.0
168,ETH,2016-05-16,9.968,11.47,9.968,11.161,74677.8318477,2843.0
169,ETH,2016-05-17,11.12,12.6,11.098,12.174,154910.00199713,5605.0
170,ETH,2016-05-18,12.162,14.4,12.162,13.595,124398.04624164,5448.0
171,ETH,2016-05-19,13.532,14.75,13.203,14.7,116892.27269802,5965.0
172,ETH,2016-05-20,14.7,14.89,13.31,13.571,100810.08413048,5401.0
173,ETH,2016-05-21,13.572,14.052,13.01,14.05,60939.37302975,2069.0
174,ETH,2016-05-22,14.04,14.51,13.624,14.21,35618.77513724,2332.0
175,ETH,2016-05-23,14.224,14.49,13.3,13.509,51214.93403587,2833.0
176,ETH,2016-05-24,13.38,13.82,12.0,12.8,126111.78057384,5342.0
177,ETH,2016-05-25,12.8,13.0,11.8,12.522,71337.20795486,4478.0
178,ETH,2016-05-26,12.5,13.067,12.13,12.413,62391.50286748,2881.0
179,ETH,2016-05-27,12.469,12.499,10.525,11.262,188598.22120888,9384.0
180,ETH,2016-05-28,11.241,11.336,10.384,11.092,65584.22253832,2377.0
181,ETH,2016-05-29,12.502,12.89,12.269,12.45,48873.34670976,1292.0
182,ETH,2016-05-30,12.482,12.81,12.3,12.746,37001.8576632,2362.0
183,ETH,2016-05-31,12.727,14.3,12.6,14.13,154244.82896907,4845.0
184,ETH,2016-06-01,14.131,14.3,13.46,13.945,86596.08853878,3367.0
185,ETH,2016-06-02,13.94,14.029,13.608,13.77,45433.30358759,1580.0
186,ETH,2016-06-03,13.818,13.99,13.42,13.94,57902.82501313,3115.0
187,ETH,2016-06-04,13.94,13.962,13.404,13.701,40804.62560526,1669.0
188,ETH,2016-06-05,13.787,13.969,13.686,13.895,16549.05005117,1142.0
189,ETH,2016-06-06,13.97,14.193,13.801,13.949,33303.74277223,2211.0
190,ETH,2016-06-07,13.949,14.697,13.88,14.601,60569.2923888,3219.0
191,ETH,2016-06-08,14.61,14.89,14.3,14.41,78019.60439456,4124.0
192,ETH,2016-06-09,14.41,14.7,14.374,14.494,20831.69525592,1621.0
193,ETH,2016-06-10,14.494,14.51,13.561,13.91,70168.92572232,2771.0
194,ETH,2016-06-11,13.93,14.383,13.81,14.1,44048.86490198,4889.0
195,ETH,2016-06-12,14.36,16.087,13.92,15.778,185096.52446408,7860.0
196,ETH,2016-06-13,15.778,17.93,15.49,17.789,284071.12233698,11243.0
197,ETH,2016-06-14,17.635,19.41,16.0,18.75,373340.69369218,14770.0
198,ETH,2016-06-15,18.75,18.81,17.55,18.247,119451.29703125,6391.0
199,ETH,2016-06-16,18.278,21.35,18.278,20.99,324184.84350455,11884.0
200,XRP,2017-01-25,0.00645,0.0065,0.00645,0.00649,535232.11676851,52.0
201,XRP,2017-01-26,0.0065,0.0065,0.00638,0.00638,366651.31917298,30.0
202,XRP,2017-02-01,0.00642,0.00642,0.00642,0.00642,12834.83629132,3.0
203,XRP,2017-02-07,0.00643,0.00643,0.00626,0.00641,375493.55722066,59.0
204,XRP,2017-02-08,0.00635,0.00648,0.00608,0.00635,3180307.94070845,210.0
205,XRP,2017-02-09,0.00633,0.00643,0.00609,0.00633,3668016.47336572,258.0
206,XRP,2017-02-10,0.00626,0.00635,0.00595,0.00631,3304346.37356864,200.0
207,XRP,2017-02-11,0.00631,0.0064,0.00627,0.00638,935322.4501749,52.0
208,XRP,2017-02-12,0.00638,0.00641,0.00627,0.00627,394667.02316645,32.0
209,XRP,2017-02-13,0.00635,0.00635,0.0062,0.00624,4064556.7126455,252.0
210,XRP,2017-02-14,0.00625,0.00638,0.00621,0.00622,3732586.65985723,197.0
211,XRP,2017-02-15,0.00628,0.00629,0.00593,0.0061,6668402.96218602,309.0
212,XRP,2017-02-16,0.00601,0.00636,0.005,0.00593,27743846.73660316,1111.0
213,XRP,2017-02-17,0.00589,0.00611,0.00546,0.00587,17541861.16363875,618.0
214,XRP,2017-02-18,0.0059,0.006,0.005,0.00554,11327977.29138772,377.0
215,XRP,2017-02-19,0.00556,0.00591,0.00551,0.00591,1504903.37659945,122.0
216,XRP,2017-02-20,0.00591,0.00597,0.00565,0.00596,2998005.52623867,173.0
217,XRP,2017-02-21,0.00596,0.00596,0.00571,0.00585,2163503.54869107,103.0
218,XRP,2017-02-22,0.00589,0.00595,0.00581,0.00583,3241254.95643253,79.0
219,XRP,2017-02-23,0.00582,0.00594,0.00574,0.00585,4768633.11031541,166.0
220,XRP,2017-02-24,0.00584,0.00595,0.0055,0.0056,3323913.32556931,265.0
221,XRP,2017-02-25,0.00571,0.00583,0.0056,0.00563,918396.35667594,134.0
222,XRP,2017-02-26,0.00565,0.00573,0.00562,0.00566,468461.13350097,23.0
223,XRP,2017-02-27,0.0057,0.0057,0.00556,0.00556,1400351.05692715,55.0
224,XRP,2017-02-28,0.00558,0.0057,0.00531,0.00557,6349357.05194869,341.0
225,XRP,2017-03-01,0.00555,0.00558,0.00525,0.00539,5703754.55116686,269.0
226,XRP,2017-03-02,0.00531,0.00635,0.00531,0.00606,24300660.96874801,953.0
227,XRP,2017-03-03,0.00604,0.00651,0.00592,0.00649,11877749.38042653,521.0
228,XRP,2017-03-04,0.00649,0.00668,0.0062,0.0062,4581328.2146564,238.0
229,XRP,2017-03-05,0.0062,0.0063,0.00601,0.00604,2896435.72740019,155.0
230,XRP,2017-03-06,0.00603,0.00618,0.00599,0.00604,1824633.52534607,98.0
231,XRP,2017-03-07,0.00611,0.00687,0.00589,0.00673,16244643.99151905,655.0
232,XRP,2017-03-08,0.00672,0.00692,0.00644,0.0065,9100648.30587207,380.0
233,XRP,2017-03-09,0.00643,0.0066,0.00632,0.00648,11739581.37335651,248.0
234,XRP,2017-03-10,0.0065,0.00669,0.0058,0.00617,14864256.80832601,781.0
235,XRP,2017-03-11,0.00617,0.00642,0.00606,0.00625,6286461.04611958,210.0
236,XRP,2017-03-12,0.00616,0.00634,0.00602,0.00632,2297253.25072341,101.0
237,XRP,2017-03-13,0.00624,0.00648,0.006,0.00644,9490971.81379813,271.0
238,XRP,2017-03-14,0.0064,0.00644,0.00626,0.00639,5524629.51109304,142.0
239,XRP,2017-03-15,0.00639,0.00642,0.00625,0.00625,4893497.48967427,151.0
240,XRP,2017-03-16,0.00625,0.00636,0.00601,0.0063,17305620.11931146,473.0
241,XRP,2017-03-17,0.0063,0.00634,0.00576,0.00597,22458261.00306438,557.0
242,XRP,2017-03-18,0.00605,0.00731,0.006,0.00688,39857963.62546754,1063.0
243,XRP,2017-03-19,0.00674,0.0072,0.00642,0.00669,8593557.698949669,474.0
244,XRP,2017-03-20,0.00732922896511287,0.00705,0.00645,0.0069,17755943.90703447,503.0
245,XRP,2017-03-21,0.006573325445342799,0.00705,0.00663,0.00682,9980476.19703881,299.0
246,XRP,2017-03-22,0.00683,0.00758,0.00679,0.00719,13672980.33162759,476.0
247,XRP,2017-03-23,0.0072,0.011,0.0072,0.011,37258610.78794884,1292.0
248,XRP,2017-03-24,0.01079,0.01182,0.00815,0.01062,52113032.63231944,1706.0
249,XRP,2017-03-25,0.01054,0.01084,0.00879,0.00888,22048655.16628924,742.0
250,XRP,2017-03-26,0.009,0.00982,0.00888,0.00937,5677809.01517841,263.0
251,XRP,2017-03-27,0.010090817356205853,0.01025,0.009,0.00943,20978498.07396908,628.0
252,XRP,2017-03-28,0.00949,0.00965,0.00906,0.00955,14394744.39598646,362.0
253,XRP,2017-03-29,0.00953,0.01015,0.00946,0.01015,12085603.80938344,419.0
254,XRP,2017-03-30,0.01016,0.0147,0.01016,0.01383,47433517.24764201,2040.0
255,XRP,2017-03-31,0.01349,0.02254,0.01315,0.0214,107990663.85182506,5189.0
256,XRP,2017-04-01,0.0214,0.02323,0.01968,0.022,28917661.66894544,1986.0
257,XRP,2017-04-02,0.02328830926874709,0.0695,0.0075,0.0615,148475053.262696,9863.0
258,XRP,2017-04-03,0.0615,0.062,0.025,0.03201,91954656.39367385,6506.0
259,XRP,2017-04-04,0.0322,0.0429,0.0269,0.03787,54326440.38038647,4117.0
260,XRP,2017-04-05,0.03786,0.04108,0.035,0.03559,33561536.76196952,2514.0
261,XRP,2017-04-06,0.03557,0.03728,0.029,0.03500175008750438,32899601.28113418,2311.0
262,XRP,2017-04-07,0.033288948069241014,0.03873,0.03086,0.037893141341417205,38971665.29690976,3116.0
263,XRP,2017-04-08,0.041305245766212306,0.0378,0.03515,0.03575,14595042.55564032,1413.0
264,XRP,2017-04-09,0.03578,0.03578,0.03251,0.03421,8749118.32085895,1085.0
265,XRP,2017-04-10,0.03466204506065858,0.0359,0.0332,0.03404,10376563.23867896,787.0
266,XRP,2017-04-11,0.03406,0.03513,0.032,0.03316,12538287.70824981,742.0
267,XRP,2017-04-12,0.03305,0.0356,0.0322,0.03455,12569415.89302046,905.0
268,XRP,2017-04-13,0.03487966515521451,0.03562,0.0337,0.03474635163307853,14320902.52158523,1059.0
269,XRP,2017-04-14,0.0343,0.03525,0.033,0.034566194262011754,8364508.274891979,729.0
270,XRP,2017-04-15,0.03343,0.035,0.03315,0.03494060097833683,2798477.92395032,387.0
271,XRP,2017-04-16,0.03356,0.03395,0.03251,0.034223134839151265,3296382.56647833,415.0
272,XRP,2017-04-17,0.03274,0.03386,0.03246,0.03333,2096876.62139297,323.0
273,XRP,2017-04-18,0.03311,0.03419,0.0322,0.03359086328518643,9826792.29511135,648.0
274,XRP,2017-04-19,0.03272,0.03319,0.02816,0.03035,12888751.99997896,985.0
275,XRP,2017-04-20,0.02954,0.03104,0.02643,0.02999,23472397.71025467,1836.0
276,XRP,2017-04-21,0.02994,0.0347,0.02945,0.03347840642785403,20717484.36970341,1630.0
277,XRP,2017-04-22,0.03356831151393085,0.03401,0.03033,0.03197953309881676,6357533.520839429,530.0
278,XRP,2017-04-23,0.03198976327575176,0.03214,0.03102,0.031918289179699966,2428610.31566513,310.0
279,XRP,2017-04-24,0.03198976327575176,0.032,0.0309,0.0315357931251971,3943867.09007657,395.0
280,XRP,2017-04-25,0.03132,0.03421,0.03108,0.03258390355164549,10302779.09732823,1005.0
281,XRP,2017-04-26,0.032499187520311994,0.03392,0.03251,0.03275,9293337.86612142,793.0
282,XRP,2017-04-27,0.03292,0.0368,0.03225,0.03577817531305903,13628431.90989492,1096.0
283,XRP,2017-04-28,0.0357653791130186,0.04612,0.03487,0.045,45344221.87059291,3050.0
284,XRP,2017-04-29,0.04499,0.05952,0.04499,0.05383,37099791.154065,2656.0
285,XRP,2017-04-30,0.0536,0.05499,0.04902,0.05122950819672131,11578092.76633206,1311.0
286,XRP,2017-05-01,0.05112474437627812,0.05811,0.04903,0.05383,28914147.16730709,2521.0
287,XRP,2017-05-02,0.05415,0.05527,0.0505,0.054318305268875614,13484856.46463832,1409.0
