,Currency,time_period_start,price_open,price_high,price_low,price_close,volume_traded,trades_count
624,EOS,2017-08-24,1.4217,1.4218,1.3248,1.377,1931737.73745438,11337.0
625,EOS,2017-08-25,1.3791,1.4478,1.3331,1.3676,1797092.41412112,12847.0
626,EOS,2017-08-26,1.364,1.394,1.3304,1.365,1346258.89292058,7379.0
627,EOS,2017-08-27,1.3644,1.38,1.315,1.3441,1337567.74602892,10059.0
628,EOS,2017-08-28,1.3479,1.364,1.2738,1.3241,1523398.79127241,8524.0
629,EOS,2017-08-29,1.3241,1.3777,1.3096,1.31,1584029.81235862,12456.0
630,EOS,2017-08-30,1.31,1.344,1.222,1.255,2297100.10792187,10662.0
631,EOS,2017-08-31,1.2518,1.357,1.2458,1.3441,3132692.40420194,9752.0
632,EOS,2017-09-01,1.3402,1.35,1.2727,1.3203,2638744.70635374,11714.0
633,EOS,2017-09-02,1.3246,1.4361,1.1856,1.235,3513956.97314957,14419.0
634,EOS,2017-09-03,1.235,1.3255,1.21,1.294,2644403.25796786,10148.0
635,EOS,2017-09-04,1.3008,1.305,0.8216,0.91,10894856.08874752,19994.0
636,EOS,2017-09-05,0.91,0.9777,0.75,0.923,9153527.01113654,18412.0
637,EOS,2017-09-06,0.923,1.16,0.856,0.915,12402702.59025392,32521.0
638,EOS,2017-09-07,0.91679,1.0277,0.8513,0.98516,9819886.47363283,20319.0
639,EOS,2017-09-08,0.98679,0.9894,0.77403,0.841,8743401.19627227,19654.0
640,EOS,2017-09-09,0.8469,0.8487,0.756,0.81013,3202291.37934271,9118.0
641,EOS,2017-09-10,0.81,0.81538,0.6918,0.7367,4300972.57682891,9748.0
642,EOS,2017-09-11,0.74,0.7608,0.71,0.7324,2783560.15855435,6790.0
643,EOS,2017-09-12,0.7316,0.8977,0.728,0.8599,7521087.92230384,18763.0
644,EOS,2017-09-13,0.8599,0.86,0.656,0.725,7560578.00603662,13675.0
645,EOS,2017-09-14,0.72624,0.7649,0.51,0.575,9097461.14545482,14343.0
646,EOS,2017-09-15,0.57571,0.678,0.50333,0.6505,7018431.8218608,14734.0
647,EOS,2017-09-16,0.6506,0.68001,0.57804,0.61912,2717293.98387912,9173.0
648,EOS,2017-09-17,0.62099,0.6564,0.56,0.62524,2840979.9748711,5619.0
649,EOS,2017-09-18,0.6277,0.7074,0.6277,0.70372,2946992.86909389,7889.0
650,EOS,2017-09-19,0.70728,0.7075,0.6414,0.64634,1659064.45353338,5331.0
651,EOS,2017-09-20,0.64635,0.65216,0.6011,0.60445,2277317.55912467,5026.0
652,EOS,2017-09-21,0.60989,0.6102,0.53251,0.5425,3307554.02423467,7253.0
653,EOS,2017-09-22,0.54232,0.5873,0.5321,0.56642,2150995.71653347,8626.0
654,EOS,2017-09-23,0.568,0.58999,0.555,0.5739,2407032.56583761,4437.0
655,EOS,2017-09-24,0.5739,0.578,0.53701,0.54304,3176898.55596476,3255.0
656,EOS,2017-09-25,0.54231,0.58,0.5384,0.5654,2980238.34107866,5305.0
657,EOS,2017-09-26,0.571,0.59,0.552,0.554,2985450.90840271,5479.0
658,EOS,2017-09-27,0.5581,0.6394,0.55531,0.63226,7374712.3508342,9787.0
659,EOS,2017-09-28,0.63262,0.824,0.63,0.80666,12501579.29976623,25412.0
660,EOS,2017-09-29,0.80666,0.8449,0.695,0.715,8637008.23719898,16175.0
661,EOS,2017-09-30,0.715,0.76,0.7049,0.72331,4072170.94629075,11581.0
662,EOS,2017-10-01,0.72508,0.73039,0.6714,0.70733,3140348.85038318,6454.0
663,EOS,2017-10-02,0.71342,0.7229,0.6301,0.65335,2665229.14628685,6166.0
664,EOS,2017-10-03,0.65335,0.6711,0.615,0.6325,2260500.81309753,6773.0
665,EOS,2017-10-04,0.63062,0.63586,0.5806,0.60199,2379177.57728302,5282.0
666,EOS,2017-10-05,0.59888,0.625,0.57,0.60563,3366270.16977613,5918.0
667,EOS,2017-10-06,0.60437,0.61269,0.585,0.59901,1749748.72890999,4654.0
668,EOS,2017-10-07,0.5965,0.60806,0.57,0.58789,1512164.40559022,3984.0
669,EOS,2017-10-08,0.58331,0.61,0.574,0.60439,2623912.78656692,6731.0
670,EOS,2017-10-09,0.60313,0.61157777,0.001,0.555,2970934.40720362,5330.0
671,EOS,2017-10-10,0.55671,5.5,0.549,0.55301,3159006.17050346,5476.0
672,EOS,2017-10-11,0.55466,4.99999999,0.549,0.6138,4703059.90353942,10764.0
673,EOS,2017-10-12,0.6138,0.6483,0.582,0.59,4372873.93349958,8742.0
674,EOS,2017-10-13,0.59,0.6219,0.555,0.58169,4042810.43876135,8258.0
675,EOS,2017-10-14,0.58169,0.623,0.10000015,0.5808,2766503.80530133,6840.0
676,EOS,2017-10-15,0.5797,0.5875,0.56,0.5716,2432375.70618087,7745.0
677,EOS,2017-10-16,0.56975,0.57953235,0.554,0.5586,2237577.97120312,6874.0
678,EOS,2017-10-17,0.56159,0.57953233,0.38243002,0.55185,2330195.84736652,6556.0
679,EOS,2017-10-18,0.55157,0.6,0.511,0.54053,3413623.04788074,6269.0
680,EOS,2017-10-19,0.54002,0.6,0.54,0.5669,3762010.41014522,9554.0
681,EOS,2017-10-20,0.5679,0.6,0.535,0.5354,2769859.40992699,7424.0
682,EOS,2017-10-21,0.5351,3.89999999,0.506,0.52399,3722571.42720149,6584.0
683,EOS,2017-10-22,0.52377,0.5375,0.5019,0.5177,1669603.63100269,5017.0
684,EOS,2017-10-23,0.5177,0.5235,0.45,0.49407,3074819.40251931,4720.0
685,EOS,2017-10-24,0.49299,0.5291,0.45,0.51227,2975748.38863182,6504.0
686,EOS,2017-10-25,0.50887,0.6,0.492,0.5054,1772692.64709192,3670.0
687,EOS,2017-10-26,0.5049,0.528,0.5016,0.51351,1527687.21922806,2204.0
688,EOS,2017-10-27,0.5139,0.5227,0.5,0.5215,1538196.77988598,1627.0
689,EOS,2017-10-28,0.5215,0.54064,0.5163,0.53539,1900396.02574502,3030.0
690,EOS,2017-10-29,0.53557,0.68,0.535,0.6651,9648798.05061003,11437.0
691,EOS,2017-10-30,0.66498,0.747,0.63998,0.71298,11016722.39643042,13759.0
692,EOS,2017-10-31,0.7127,0.78338,0.66701,0.78237,8493054.56250584,9319.0
693,EOS,2017-11-01,0.78064,1.3295,0.752,1.0416,34020344.47718824,37071.0
694,EOS,2017-11-02,1.0459,1.3,0.9151,1.116,29358785.17493268,36993.0
695,EOS,2017-11-03,1.1159,1.4196,1.057,1.195,22652956.67247778,32051.0
696,EOS,2017-11-04,1.1961,1.2966,1.0402,1.1115,15659613.72183466,19130.0
697,EOS,2017-11-05,1.113,1.1786,0.85,1.0896,12557346.52515233,16749.0
698,EOS,2017-11-06,1.0896,1.10935,0.9,0.91532,11643832.94706425,15273.0
699,EOS,2017-11-07,0.915,0.9958,0.9101,0.95264,5822814.07492923,8464.0
700,XLM,2017-01-20,0.00225,0.003,0.00225,0.002957,533957.2574647,14.0
701,XLM,2017-01-21,0.002251,0.0025,0.00225,0.0025,1410111.41111683,19.0
702,XLM,2017-01-22,0.002377,0.002397,0.002253,0.002253,254935.3945855,5.0
703,XLM,2017-01-23,0.002257,0.002272,0.002257,0.002272,376365.57768,6.0
704,XLM,2017-01-24,0.002275,0.002275,0.002206,0.002212,7377240.31482341,74.0
705,XLM,2017-01-25,0.002188,0.00222,0.002156,0.002178,479884.70622352,14.0
706,XLM,2017-01-26,0.00209,0.002165,0.002056,0.002154,1163887.27006099,33.0
707,XLM,2017-01-27,0.002154,0.002398,0.002152,0.002152,779329.79204117,5.0
708,XLM,2017-01-28,0.002153,0.002153,0.002153,0.002153,5043.91415929,1.0
709,XLM,2017-01-29,0.002152,0.0022,0.002152,0.0022,36060.7857,2.0
710,XLM,2017-01-30,0.002342,0.0024,0.002342,0.0024,1006695.44758611,38.0
711,XLM,2017-01-31,0.002374,0.002497,0.002149,0.002149,281802.72984522,20.0
712,XLM,2017-02-01,0.002298,0.002481,0.002298,0.002481,67213.23017276,3.0
713,XLM,2017-02-02,0.002392,0.002483,0.002215,0.002215,953700.33201964,19.0
714,XLM,2017-02-03,0.002457,0.002457,0.002226,0.002292,475728.62169434,25.0
715,XLM,2017-02-05,0.002404,0.002442,0.002404,0.002442,227.87107781,2.0
716,XLM,2017-02-06,0.002382,0.002382,0.002342,0.002342,168.84034337,3.0
717,XLM,2017-02-07,0.002346,0.002346,0.002275,0.002275,4467.20461306,5.0
718,XLM,2017-02-08,0.002381,0.002381,0.0022,0.0022,820768.70577675,10.0
719,XLM,2017-02-09,0.002201,0.002201,0.002056,0.002056,2750548.27918193,87.0
720,XLM,2017-02-10,0.002134,0.002184,0.002134,0.002181,7355.44592492,3.0
721,XLM,2017-02-11,0.00218,0.002319,0.002173,0.002319,60262.5175467,8.0
722,XLM,2017-02-12,0.002064,0.002168,0.001892,0.002168,22149.1337238,7.0
723,XLM,2017-02-14,0.001892,0.001892,0.001892,0.001892,10592.30173647,1.0
724,XLM,2017-02-15,0.001984,0.001984,0.001894,0.001894,1592.48,2.0
725,XLM,2017-02-16,0.002207,0.002207,0.002164,0.002164,1082.12821833,2.0
726,XLM,2017-02-17,0.002361,0.002361,0.002361,0.002361,100.0,1.0
727,XLM,2017-02-18,0.00196,0.002047,0.001959,0.002047,46817.07317073,3.0
728,XLM,2017-02-19,0.001987,0.001987,0.001985,0.001985,255960.3549099,6.0
729,XLM,2017-02-20,0.001985,0.002063,0.001953,0.001985,1414438.95027226,36.0
730,XLM,2017-02-21,0.001985,0.001985,0.001985,0.001985,810.43327889,1.0
731,XLM,2017-02-22,0.002367,0.002367,0.001951,0.001951,416068.53212288,4.0
732,XLM,2017-02-23,0.001951,0.001985,0.00195,0.00196,139578.37483882,9.0
733,XLM,2017-02-24,0.001911,0.002,0.001806,0.001831,3283084.3653274,48.0
734,XLM,2017-02-25,0.001801,0.001857,0.0018,0.001857,2355124.48039615,27.0
735,XLM,2017-02-26,0.001842,0.001884,0.001732,0.001884,226339.73100318,8.0
736,XLM,2017-02-27,0.001818,0.001886,0.001795,0.001804,234547.66841817,16.0
737,XLM,2017-02-28,0.001794,0.001934,0.001793,0.00192,179008.50615437,11.0
738,XLM,2017-03-01,0.001833,0.00185,0.001708,0.00174,1366155.15555559,27.0
739,XLM,2017-03-02,0.001739,0.001744,0.001691,0.001736,585963.0895226,10.0
740,XLM,2017-03-03,0.001724,0.001848,0.0017,0.001702,1434051.00628734,29.0
741,XLM,2017-03-04,0.001701,0.001753,0.001701,0.00175,434861.53349149,10.0
742,XLM,2017-03-05,0.001704,0.001742,0.0017,0.001742,1165051.65675381,12.0
743,XLM,2017-03-06,0.001738,0.001819,0.00171,0.001817,1292719.88793111,24.0
744,XLM,2017-03-07,0.0019,0.002,0.001854,0.001967,1968760.87892259,120.0
745,XLM,2017-03-08,0.0021,0.0021,0.0018,0.0018,1035441.15715047,16.0
746,XLM,2017-03-09,0.001796,0.002026,0.001703,0.002014,1188143.71426651,27.0
747,XLM,2017-03-10,0.001872,0.001969,0.001401,0.001402,1002464.7857158,43.0
748,XLM,2017-03-11,0.00177,0.001805,0.001661,0.001661,2360527.89582313,85.0
749,XLM,2017-03-12,0.001822,0.001822,0.001731,0.001767,350023.36022616,21.0
750,XLM,2017-03-13,0.001771,0.002093,0.001771,0.001849,791597.47439331,30.0
751,XLM,2017-03-14,0.002098,0.002098,0.0018,0.001817,213956.25273345,13.0
752,XLM,2017-03-15,0.001959,0.001999,0.001851,0.001938,309247.61098083,17.0
753,XLM,2017-03-16,0.001832,0.001992,0.001675,0.001691,1423057.4762814,29.0
754,XLM,2017-03-17,0.001701,0.001977,0.001673,0.001768,4166039.36303248,47.0
755,XLM,2017-03-18,0.00185,0.001993,0.0018,0.001983,627899.47506853,10.0
756,XLM,2017-03-19,0.001999,0.001999,0.001701,0.001701,1082121.62091317,24.0
757,XLM,2017-03-20,0.001855,0.001999,0.001701,0.001999,858449.75814154,20.0
758,XLM,2017-03-21,0.0019,0.0021,0.001721,0.0021,1793495.06915075,40.0
759,XLM,2017-03-22,0.002249,0.002249,0.001859,0.00188,649625.55308255,12.0
760,XLM,2017-03-23,0.001859,0.0022,0.001859,0.0022,191501.77294583,16.0
761,XLM,2017-03-24,0.002248,0.002396,0.001871,0.00195,17226985.32142501,214.0
762,XLM,2017-03-25,0.002199,0.002199,0.002,0.002,177010.0,4.0
763,XLM,2017-03-26,0.002,0.00205,0.0019,0.001991,617149.82608063,19.0
764,XLM,2017-03-27,0.001999,0.002195,0.00186,0.00187,4032115.91714396,47.0
765,XLM,2017-03-28,0.002095,0.002095,0.001837,0.002095,506166.96223466,24.0
766,XLM,2017-03-29,0.001881,0.0021,0.00184,0.001917,1700301.9315037,69.0
767,XLM,2017-03-30,0.00199,0.0023,0.001883,0.0023,13103484.6384192,253.0
768,XLM,2017-03-31,0.0023,0.002844,0.002083,0.002282,15694595.63289771,394.0
769,XLM,2017-04-01,0.002278,0.00285,0.002149,0.00285,5689297.63971619,167.0
770,XLM,2017-04-02,0.00254,0.0051,0.00254,0.004405,4284001.54582286,221.0
771,XLM,2017-04-03,0.004411,0.00509,0.002501,0.003036,12815897.12294082,387.0
772,XLM,2017-04-04,0.003215,0.0035,0.00279,0.003011,3608854.71743478,175.0
773,XLM,2017-04-05,0.002996,0.003508,0.002925,0.003082,5289453.33155928,219.0
774,XLM,2017-04-06,0.002986,0.00344,0.002762,0.002831,3621136.41852049,161.0
775,XLM,2017-04-07,0.002965,0.002975,0.00267,0.002719,2480286.72756775,191.0
776,XLM,2017-04-08,0.002735,0.0036,0.002612,0.003064,4526844.95576729,182.0
777,XLM,2017-04-09,0.00285,0.003162,0.002701,0.002769,1471580.06148355,45.0
778,XLM,2017-04-10,0.002745,0.002875,0.002709,0.002858,2433135.06469038,54.0
779,XLM,2017-04-11,0.002879,0.002879,0.0027,0.0028,1699645.75097127,44.0
780,XLM,2017-04-12,0.002792,0.00325,0.002769,0.003097,2191870.80818866,78.0
781,XLM,2017-04-13,0.003176,0.003178,0.002851,0.003132,2402027.37004268,87.0
782,XLM,2017-04-14,0.003127,0.003283,0.002881,0.003223,1168395.01138204,32.0
783,XLM,2017-04-15,0.003173,0.0034,0.002914,0.003369,637818.40479354,26.0
784,XLM,2017-04-16,0.003436,0.003989,0.00337,0.003623,3235661.52863983,77.0
785,XLM,2017-04-17,0.003679,0.003799,0.003321,0.003531,1634961.6186993,88.0
786,XLM,2017-04-18,0.003701,0.003701,0.003,0.0037,3266124.2795364,70.0
787,XLM,2017-04-19,0.003699,0.0037,0.0035,0.003534,812812.84688252,53.0
788,XLM,2017-04-20,0.00355,0.003613,0.003243,0.003455,2072614.57532821,83.0
789,XLM,2017-04-21,0.0034,0.003476,0.003375,0.003453,60864.94044809,9.0
790,XLM,2017-04-22,0.003538,0.003644,0.003433,0.003499,1105802.84787873,34.0
791,XLM,2017-04-23,0.003521,0.00357,0.0033,0.003502,1039908.92595992,40.0
792,XLM,2017-04-24,0.00353,0.004,0.003468,0.004,2964254.31577561,130.0
793,XLM,2017-04-25,0.003929,0.004,0.003744,0.00377,433189.0120832,35.0
794,XLM,2017-04-26,0.003832,0.00409,0.00381,0.004026,2083523.08806312,86.0
795,XLM,2017-04-27,0.004055,0.004089,0.003863,0.004033,704256.18878643,47.0
796,XLM,2017-04-28,0.004,0.004655,0.00281,0.004535,1862788.57148063,83.0
797,XLM,2017-04-29,0.004548,0.00515,0.00435,0.004661,5185280.62377631,166.0
798,XLM,2017-04-30,0.005084,0.0055,0.0048,0.004805,1323826.43555814,64.0
799,XLM,2017-05-01,0.004805,0.005922,0.004607,0.005,19447492.13309492,530.0
800,TRX,2017-12-12,0.0011,0.01,0.0011,0.00978436,29450.39712764,7.0
801,TRX,2017-12-13,0.01,0.1,0.003,0.0155,47042.86805274,90.0
802,TRX,2017-12-14,0.0155,0.02988,0.01110022,0.0221,312706.7383707,400.0
803,TRX,2017-12-15,0.0219,0.02398,0.015,0.02081141,286635.20373881,394.0
804,TRX,2017-12-16,0.02081141,0.03999999,0.0175,0.03486901,203596.87677232,423.0
805,TRX,2017-12-17,0.03856,0.05,0.035,0.0399749,315187.62538025,576.0
806,TRX,2017-12-18,0.0399749,0.055,0.0342975,0.04649957,586292.90373594,680.0
807,TRX,2017-12-19,0.048,0.05189997,0.04299998,0.04488989,1255170.51509289,630.0
808,TRX,2017-12-20,0.04300003,0.04599,0.03550002,0.04100003,498195.16515788,626.0
809,TRX,2017-12-21,0.05899999,0.06399998,0.05,0.05787,797807.50573742,602.0
810,TRX,2017-12-22,0.04301,0.0486,0.0357,0.042,345088.31658424,389.0
811,TRX,2017-12-23,0.04151,0.06200001,0.04001,0.05700001,295144.6710601,411.0
812,TRX,2017-12-24,0.0589,0.0589,0.039,0.041,206936.25952258,393.0
813,TRX,2017-12-25,0.03760001,0.040458,0.03660002,0.0371,160040.16289419,204.0
814,TRX,2017-12-26,0.03799999,0.03896999,0.0371,0.037503,41196.95782772,96.0
815,TRX,2017-12-27,0.04250401,0.04299896,0.037,0.0409403,442661.33348065,300.0
816,TRX,2017-12-28,0.03500122,0.041978,0.031,0.0400001,496243.11640894,450.0
817,TRX,2017-12-29,0.040898,0.042,0.0365001,0.039,449662.00359119,750.0
818,TRX,2017-12-30,0.036,0.0405,0.033,0.040395,893872.28822731,1179.0
819,TRX,2017-12-31,0.03974006,0.047,0.03900082,0.04525589,845751.15773543,1050.0
820,TRX,2018-01-01,0.051,0.0549395,0.049,0.05400001,243317.0965803,300.0
821,TRX,2018-01-02,0.0780001,0.08399,0.0711,0.08363238,262396.61101787,300.0
822,TRX,2018-01-03,0.0991,0.10349999,0.098005,0.10312285,171834.87613271,275.0
823,TRX,2018-01-04,0.10312285,0.22109999,0.1031,0.22109999,62900.73356589,175.0
824,TRX,2018-01-05,0.25,0.261,0.23655752,0.2380001,138503.53908521,216.0
825,TRX,2018-01-06,0.2380001,0.24135991,0.2,0.21073159,120859.26224138,234.0
826,TRX,2018-01-07,0.18999999,0.192192,0.17413174,0.1768,92640.57354649,300.0
827,TRX,2018-01-08,0.18301899,0.19199999,0.181586,0.18601187,109469.31452339,300.0
828,TRX,2018-01-09,0.16666004,0.16666004,0.1605,0.1605,172606.10374128,300.0
829,TRX,2018-01-10,0.1444731,0.14447321,0.127,0.12799998,109223.69216781,300.0
830,TRX,2018-01-11,0.12600001,0.132,0.12,0.132,235693.40218267,300.0
831,TRX,2018-01-12,0.12369436,0.12561616,0.11900001,0.1201,225121.46899386,327.0
832,TRX,2018-01-13,0.121765,0.125,0.11000001,0.1129846,382248.20815265,765.0
833,TRX,2018-01-14,0.11205615,0.11207087,0.09520945,0.10059995,424863.10432052,1108.0
834,TRX,2018-01-15,0.09800001,0.102,0.08200001,0.0895337,787462.48497157,1312.0
835,TRX,2018-01-16,0.0810603,0.08366401,0.063456,0.065,764087.09409738,1200.0
836,TRX,2018-01-17,0.068,0.068,0.05777777,0.06000011,388779.41842061,792.0
837,TRX,2018-01-18,0.09354433,0.11549999,0.08590001,0.09460001,652278.35378763,1189.0
838,TRX,2018-01-19,0.0951,0.0975,0.08700008,0.09336699,323823.90112316,591.0
839,TRX,2018-01-20,0.09344116,0.095,0.0900005,0.09321011,444613.07581487,626.0
840,TRX,2018-01-21,0.09367069,0.09367069,0.092,0.092011,48986.17384991,121.0
841,TRX,2018-01-23,0.0777,0.07830003,0.07478507,0.07648119,160289.91538384,337.0
842,TRX,2018-01-24,0.076,0.07651,0.074,0.0751,405086.11569334,474.0
843,TRX,2018-01-25,0.0761782,0.0761782,0.07250001,0.07427738,231907.94454173,674.0
844,TRX,2018-01-26,0.074,0.07496759,0.065,0.07094269,584600.29258841,1181.0
845,TRX,2018-01-27,0.07094267,0.073,0.06901,0.0724,621849.83087183,1105.0
846,TRX,2018-01-28,0.0723998,0.07389999,0.0687,0.06957705,500772.55178429,985.0
847,TRX,2018-01-29,0.07,0.07058192,0.06753,0.06919987,852301.21960836,1344.0
848,TRX,2018-01-30,0.06800245,0.06849924,0.05597552,0.05859,823149.72710492,1221.0
849,TRX,2018-01-31,0.05859,0.05959972,0.05558212,0.05777001,362236.40880157,890.0
850,TRX,2018-02-01,0.0606121,0.061099,0.04915135,0.0495,446562.58669749,915.0
851,TRX,2018-02-02,0.0453,0.048,0.0313,0.042,65206312.67493621,6243.0
852,TRX,2018-02-03,0.041453,0.05199998,0.0361,0.045579,36428658.28360209,3757.0
853,TRX,2018-02-04,0.04534,0.05162,0.035111,0.038076,31391419.92695594,4190.0
854,TRX,2018-02-05,0.038076,0.04451573,0.0281,0.030112,48969612.97352275,4863.0
855,TRX,2018-02-06,0.0304,1.0,0.021,0.04,70296298.67231783,6442.0
856,TRX,2018-02-07,0.036,0.04976,0.031833,0.0325,48327301.75194671,5067.0
857,TRX,2018-02-08,0.03234,0.0435,0.032302,0.03806,21881784.86626293,4305.0
858,TRX,2018-02-09,0.03801,0.05398,0.03552,0.046889,49879107.99095937,7098.0
859,TRX,2018-02-10,0.046889,0.068,0.04256,0.04815,76428478.9648345,10446.0
860,TRX,2018-02-11,0.04815,0.05312,0.039,0.04599,35513898.13328823,5468.0
861,TRX,2018-02-12,0.04205,0.05,0.04205,0.04868924,29081016.70229947,4555.0
862,TRX,2018-02-13,0.0462,0.049,0.042,0.0429,22682803.89004044,3624.0
863,TRX,2018-02-14,0.0431,0.05199789,0.0425,0.046041,28381549.49156835,5180.0
864,TRX,2018-02-15,0.04989993,0.05349,0.044,0.04628,36205037.23687236,6238.0
865,TRX,2018-02-16,0.04618,0.07,0.045931,0.05269,41085621.50264187,6976.0
866,TRX,2018-02-17,0.052563,0.0698,0.0508,0.05489,34329538.10254676,5547.0
867,TRX,2018-02-18,0.05800058,0.05835078,0.04731,0.05285517,34852094.59102878,5291.0
868,TRX,2018-02-19,0.05314671,0.055,0.049,0.051729,15039604.6570498,3311.0
869,TRX,2018-02-20,0.05169,0.05335974,0.045,0.04671,26438252.76276697,3782.0
870,TRX,2018-02-21,0.046586,0.05099852,0.042,0.0441,25470713.18772649,4027.0
871,TRX,2018-02-22,0.04387,0.05,0.039,0.04400005,24073413.34203708,3637.0
872,TRX,2018-02-23,0.03987,0.048,0.03825,0.04264,18177239.86118919,3236.0
873,TRX,2018-02-24,0.042559,0.04729977,0.039001,0.04032,20421280.8520526,2780.0
874,TRX,2018-02-25,0.04013,0.04439,0.03901,0.039801,13056020.24826977,2517.0
875,TRX,2018-02-26,0.03998,0.04512327,0.0381,0.0429,19045730.11862638,2965.0
876,TRX,2018-02-27,0.041749,0.04494375,0.04065,0.042371,16556000.15188399,2878.0
877,TRX,2018-02-28,0.042371,0.04901351,0.04055,0.04615071,43890355.33433655,5596.0
878,TRX,2018-03-01,0.04615064,0.05064737,0.04216,0.05000005,31108065.63509178,4482.0
879,TRX,2018-03-02,0.05029998,0.057,0.0469,0.05402717,71306310.18346995,9000.0
880,TRX,2018-03-03,0.053059,0.0548,0.0478,0.0491,27183957.89634803,3939.0
881,TRX,2018-03-04,0.049368,0.053001,0.04698,0.04817,20728384.79410458,3034.0
882,TRX,2018-03-05,0.04806,0.04947997,0.045999,0.046466,20647939.99379859,3039.0
883,TRX,2018-03-06,0.04622,0.0498,0.043,0.043721,18733273.17435325,2944.0
884,TRX,2018-03-07,0.044079,0.04696538,0.0341,0.038201,40319477.4291786,5339.0
885,TRX,2018-03-08,0.038463,0.04328909,0.03501,0.03956614,21012012.19016033,3026.0
886,TRX,2018-03-09,0.0363,0.04025157,0.03001,0.0371,31826548.01913107,4390.0
887,TRX,2018-03-10,0.0369,0.04140458,0.034,0.03608,19794870.31950622,3035.0
888,TRX,2018-03-11,0.03608,0.0411,0.033,0.03842,16456210.46046429,2592.0
889,TRX,2018-03-12,0.04000852,0.04399,0.03401,0.03769987,16296015.20467977,3062.0
890,TRX,2018-03-13,0.03746511,0.04245,0.0345,0.03760041,11145918.87455923,2305.0
891,TRX,2018-03-14,0.03697,0.0385,0.03,0.0308,20303021.17237374,3271.0
892,TRX,2018-03-15,0.03354574,0.03354574,0.028,0.03015,19820380.43532566,3450.0
893,TRX,2018-03-16,0.030149,0.032593,0.0289,0.03007,13564206.06745185,2500.0
894,TRX,2018-03-17,0.03007,0.032,0.027682,0.03018031,9929513.35091576,1875.0
895,TRX,2018-03-18,0.02984863,0.03122,0.023061,0.03038839,47759867.28312834,5090.0
896,TRX,2018-03-19,0.028971,0.039,0.028322,0.032414,36872970.6513367,5249.0
897,TRX,2018-03-20,0.03241,0.044,0.031071,0.038309,55373701.70666627,6547.0
898,TRX,2018-03-21,0.038309,0.045,0.036,0.037096,56646122.64878704,6061.0
899,TRX,2018-03-22,0.037296,0.04,0.034,0.037901,28486076.94433353,4455.0
